headline,date,link
Asian Equities Traded in the US as American Depositary Receipts Trend Lower in Tuesday Trading,08:19:28 23/07/2024 pm IST,/quote/stock/AMBER-INTERNATIONAL-HOLDI-39027941/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Trend-Lower-in-Tuesday-Trading-47446114/
HDFC Bank Limited Appoints Ajay Agarwal as Company Secretary (Key Managerial Personnel) and Compliance Officer,03:38:00 23/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Appoints-Ajay-Agarwal-as-Company-Secretary-Key-Managerial-Personnel-and-Complian-47443693/
"Nomura Adjusts HDFC Bank's Price Target to INR1,720 From INR1,660, Keeps at Neutral",02:12:33 23/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Nomura-Adjusts-HDFC-Bank-s-Price-Target-to-INR1-720-From-INR1-660-Keeps-at-Neutral-47442233/
Asian Equities Traded in the US as American Depositary Receipts Start Week Higher in Monday Trading,08:27:22 22/07/2024 pm IST,/quote/stock/DAQO-NEW-ENERGY-CORP-12249683/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Start-Week-Higher-in-Monday-Trading-47435900/
"INDIA STOCKS-Reliance, Wipro weigh on Indian shares amid volatility spike ahead of budget",03:46:00 22/07/2024 pm IST,/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/INDIA-STOCKS-Reliance-Wipro-weigh-on-Indian-shares-amid-volatility-spike-ahead-of-budget-47433266/
"Jefferies Adjusts HDFC Bank's Price Target to INR1,890 From INR1,880, Keeps at Buy",03:34:58 22/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Jefferies-Adjusts-HDFC-Bank-s-Price-Target-to-INR1-890-From-INR1-880-Keeps-at-Buy-47433092/
India's HDFC Bank up on margin improvement; loan-to-deposit ratio in focus,10:59:26 22/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-up-on-margin-improvement-loan-to-deposit-ratio-in-focus-47430957/
HDFC Bank Reports Increase in Fiscal Q1 Consolidated Net Profit,10:13:14 22/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Reports-Increase-in-Fiscal-Q1-Consolidated-Net-Profit-47430766/
"INDIA STOCKS-Reliance, Wipro weigh on Indian shares amid volatility spike ahead of budget",10:09:12 22/07/2024 am IST,/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/INDIA-STOCKS-Reliance-Wipro-weigh-on-Indian-shares-amid-volatility-spike-ahead-of-budget-47430626/
India's HDFC Bank rises on margin improvement,09:55:19 22/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-rises-on-margin-improvement-47430697/
"Indian shares set to open lower ahead of union budget; Reliance, HDFC Bank in focus",08:20:10 22/07/2024 am IST,/news/latest/Indian-shares-set-to-open-lower-ahead-of-union-budget-Reliance-HDFC-Bank-in-focus-47430456/
"HDFC Bank Limited, Q1 2025 Earnings Call, Jul 20, 2024",06:00:00 20/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Transcript-HDFC-Bank-Limited-Q1-2025-Earnings-Call-Jul-20-2024-47429123/
"HDFC Bank : Press Release to announce Financial Results for the Quarter ended June 30, 2024.",05:27:09 20/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Press-Release-to-announce-Financial-Results-for-the-Quarter-ended-June-30-2024-47428902/
"HDFC Bank : Key Parameters Financial Results for the Quarter ended June 30, 2024.",05:27:08 20/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Key-Parameters-Financial-Results-for-the-Quarter-ended-June-30-2024-47428901/
HDFC Bank : Q1FY25 Earnings Presentation.,05:27:08 20/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Q1FY25-Earnings-Presentation-47428900/
"India's HDFC Bank beats Q1 profit forecast, margins stable",04:00:04 20/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-beats-Q1-profit-forecast-margins-stable-47428737/
"HDFC Bank Limited Reports Earnings Results for the First Quarter Ended June 30, 2024",02:15:00 20/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Reports-Earnings-Results-for-the-First-Quarter-Ended-June-30-2024-47429240/
HDFC Bank : Integrated Annual Report 2023-24,05:45:38 18/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Integrated-Annual-Report-2023-24-47412602/
HDFC Bank : AGM Notice 2023-24,05:45:38 18/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-AGM-Notice-2023-24-47412601/
Asian Equities Traded in the US as American Depositary Receipts Tumble in Wednesday Trading,08:17:18 17/07/2024 pm IST,/quote/stock/AURORA-MOBILE-LIMITED-45049870/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Tumble-in-Wednesday-Trading-47403372/
Temasek Plans $10 Billion India Investment Amid China Caution,08:14:14 17/07/2024 am IST,/quote/index/SENSEX-BSE30-7426/news/Temasek-Plans-10-Billion-India-Investment-Amid-China-Caution-47395874/
Asian Equities Traded in the US as American Depositary Receipts Move Modestly Higher in Tuesday Trading,08:12:16 16/07/2024 pm IST,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Move-Modestly-Higher-in-Tuesday-Trad-47392794/
Asian Equities Traded in the US as American Depositary Receipts Open Week Lower in Monday Trading,09:09:41 15/07/2024 pm IST,/quote/stock/51TALK-ONLINE-EDUCATION-G-28622643/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Open-Week-Lower-in-Monday-Trading-47383796/
Temasek aims to invest up to $10 billion in India as China weighs,06:00:00 15/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Temasek-aims-to-invest-up-to-10-billion-in-India-as-China-weighs-47382088/
HDFC Bank Limited announced a financing transaction,03:30:00 15/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-announced-a-financing-transaction-47414387/
HDFC Bank : Annual Return in Form MGT 7 FY 2023 24,03:30:00 15/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Annual-Return-in-Form-MGT-7-FY-2023-24-47412600/
Indian banks eye record infra bond issue for second straight fiscal year,01:13:26 12/07/2024 pm IST,/quote/stock/BANK-OF-INDIA-LIMITED-9743081/news/Indian-banks-eye-record-infra-bond-issue-for-second-straight-fiscal-year-47369363/
HDFC Bank in Talks to Sell 20% Stake in Subsidiary HDB Financial,12:51:24 12/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-in-Talks-to-Sell-20-Stake-in-Subsidiary-HDB-Financial-47369312/
Asian Equities Traded in the US as American Depositary Receipts Climb Higher in Wednesday Trading,08:16:13 10/07/2024 pm IST,/quote/stock/UXIN-LIMITED-44403618/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Climb-Higher-in-Wednesday-Trading-47354591/
Asian Equities Traded in the US as American Depositary Receipts Decline in Friday Trading,08:44:00 05/07/2024 pm IST,/quote/stock/NOAH-HOLDINGS-LIMITED-6840814/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Decline-in-Friday-Trading-47322141/
"INDIA STOCKS-India's Nifty 50 posts record close, longest weekly rally of 2024",04:45:32 05/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-India-s-Nifty-50-posts-record-close-longest-weekly-rally-of-2024-47320211/
Heavy Losses in HDFC Bank Drags Indian Equities to End Marginally Lower on Friday,04:11:35 05/07/2024 pm IST,/quote/index/SENSEX-BSE30-7426/news/Heavy-Losses-in-HDFC-Bank-Drags-Indian-Equities-to-End-Marginally-Lower-on-Friday-47320231/
"India's HDFC Bank extends fall on disappointing Q1 loan book, deposit growth",11:26:57 05/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-extends-fall-on-disappointing-Q1-loan-book-deposit-growth-47317649/
INDIA STOCKS-HDFC Bank drags Indian shares as rally to record highs takes pause,11:06:29 05/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-HDFC-Bank-drags-Indian-shares-as-rally-to-record-highs-takes-pause-47317565/
"HDFC Bank falls as India's top private bank posts sequentially weak Q1 loans, deposit growth",09:37:01 05/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-falls-as-India-s-top-private-bank-posts-sequentially-weak-Q1-loans-deposit-growth-47317237/
INDIA STOCKS-Indian shares open lower dragged by HDFC Bank,09:28:41 05/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-Indian-shares-open-lower-dragged-by-HDFC-Bank-47317184/
Indian shares set for lackluster open; HDFC Bank in focus,08:28:19 05/07/2024 am IST,/quote/index/SENSEX-BSE30-7426/news/Indian-shares-set-for-lackluster-open-HDFC-Bank-in-focus-47317032/
HDFC Bank's June-quarter gross advances down 0.8% sequentially,06:02:09 04/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-s-June-quarter-gross-advances-down-0-8-sequentially-47310948/
INDIA STOCKS-Indian shares end flat; fall in HDFC Bank offsets IT gains,04:09:40 04/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-Indian-shares-end-flat-fall-in-HDFC-Bank-offsets-IT-gains-47309685/
"Gains in IT, Pharma Stocks Aid Indian Equities to New Record Highs on Thursday",04:09:21 04/07/2024 pm IST,/quote/index/SENSEX-BSE30-7426/news/Gains-in-IT-Pharma-Stocks-Aid-Indian-Equities-to-New-Record-Highs-on-Thursday-47309643/
Asian Equities Traded in the US as American Depositary Receipts Rise in Wednesday Trading,08:36:46 03/07/2024 pm IST,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Wednesday-Trading-47297170/
"Indian Equities Close at Record Highs Supported by Metal, Banking Stocks",04:26:29 03/07/2024 pm IST,/quote/index/SENSEX-BSE30-7426/news/Indian-Equities-Close-at-Record-Highs-Supported-by-Metal-Banking-Stocks-47293594/
INDIA STOCKS-HDFC Bank leads Indian shares to record closing highs,03:44:55 03/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-HDFC-Bank-leads-Indian-shares-to-record-closing-highs-47293325/
Turkey's stocks rise after inflation data; Polish rate decision due,03:09:45 03/07/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Turkey-s-stocks-rise-after-inflation-data-Polish-rate-decision-due-47292965/
INDIA STOCKS-HDFC Bank powers Indian shares to record highs,10:05:59 03/07/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/INDIA-STOCKS-HDFC-Bank-powers-Indian-shares-to-record-highs-47290218/
Indian shares set to open higher; HDFC Bank in focus,08:32:55 03/07/2024 am IST,/quote/index/SENSEX-BSE30-7426/news/Indian-shares-set-to-open-higher-HDFC-Bank-in-focus-47290099/
Asian Equities Traded in the US as American Depositary Receipts Trend Higher in Tuesday Trading,08:15:48 02/07/2024 pm IST,/quote/stock/CNFINANCE-HOLDINGS-LIMITE-46980304/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Trend-Higher-in-Tuesday-Trading-47287022/
Asian Equities Traded in the US as American Depositary Receipts Rise Sharply in Friday Trading,08:21:31 28/06/2024 pm IST,/quote/stock/NOAH-HOLDINGS-LIMITED-6840814/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-Sharply-in-Friday-Trading-47267652/
Signpost India Limited Announces CFO Changes,06:56:00 28/06/2024 pm IST,/quote/stock/SIGNPOST-INDIA-LIMITED-165753082/news/Signpost-India-Limited-Announces-CFO-Changes-47268315/
Asian Equities Traded in the US as American Depositary Receipts Flat in Thursday Trading,08:12:14 27/06/2024 pm IST,/quote/stock/PHOENIX-NEW-MEDIA-LIMITED-7954902/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Flat-in-Thursday-Trading-47258325/
HDFC Bank Limited Announces Resignation of Mr. Santosh Haldankar as Company Secretary,06:48:00 27/06/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Announces-Resignation-of-Mr-Santosh-Haldankar-as-Company-Secretary-47315181/
World MSME Day: HDFC Bank Empowers MSMEs with Special Knowledge Sessions,05:27:06 27/06/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/World-MSME-Day-HDFC-Bank-Empowers-MSMEs-with-Special-Knowledge-Sessions-47256404/
HDFC Bank : No. 99 Form 6 K,03:54:14 27/06/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-No-99-Form-6-K-47255513/
"Superintendent of Central GST and Central Excise, Kerala Imposes a Penalty on HDFC Bank Limited",03:49:00 27/06/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Superintendent-of-Central-GST-and-Central-Excise-Kerala-Imposes-a-Penalty-on-HDFC-Bank-Limited-47256101/
Asian Equities Traded in the US as American Depositary Receipts Edge Lower in Wednesday Trading,08:37:40 26/06/2024 pm IST,/quote/stock/PHOENIX-NEW-MEDIA-LIMITED-7954902/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Edge-Lower-in-Wednesday-Trading-47249082/
Asian Equities Traded in the US as American Depositary Receipts Rise Sharply in Tuesday Trading,08:20:26 25/06/2024 pm IST,/quote/stock/UXIN-LIMITED-44403618/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-Sharply-in-Tuesday-Trading-47081198/
HDFC Bank : To Launch ‘Mega Auto Loan Mela’ in Punjab,05:10:13 25/06/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-To-Launch-Mega-Auto-Loan-Mela-in-Punjab-47079299/
HDFC Bank : Hosts Fraud Awareness Session For Its Employees,05:08:08 25/06/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Hosts-Fraud-Awareness-Session-For-Its-Employees-47079272/
Asian Equities Traded in the US as American Depositary Receipts Rise in Monday Trading,08:21:20 24/06/2024 pm IST,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Monday-Trading-47029914/
HDFC Bank : Vigil Aunty - End of Scam Sale Campaign Wins a Silver Cannes Lions,04:41:10 24/06/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Vigil-Aunty-End-of-Scam-Sale-Campaign-Wins-a-Silver-Cannes-Lions-47028030/
Asian Equities Traded in the US as American Depositary Receipts Decline in Friday Trading,08:16:13 21/06/2024 pm IST,/quote/stock/TOKEN-CAT-LIMITED-47193881/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Decline-in-Friday-Trading-47020133/
India's Avanse Financial Services files for $419 million IPO,01:18:40 21/06/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-Avanse-Financial-Services-files-for-419-million-IPO-47016752/
Indian Equities Close on Mixed Note Midweek Amid Profit Booking,04:22:21 19/06/2024 pm IST,/quote/index/SENSEX-BSE30-7426/news/Indian-Equities-Close-on-Mixed-Note-Midweek-Amid-Profit-Booking-47001295/
INDIA STOCKS-Indian shares end flat as private banks offset drop in state-owned firms,03:45:01 19/06/2024 pm IST,/quote/stock/INDUSLND-BANK-LIMITED-9059225/news/INDIA-STOCKS-Indian-shares-end-flat-as-private-banks-offset-drop-in-state-owned-firms-47001077/
INDIA STOCKS-Indian shares reverse gains after hitting record; state-owned firms fall,11:02:14 19/06/2024 am IST,/quote/stock/INDUSLND-BANK-LIMITED-9059225/news/INDIA-STOCKS-Indian-shares-reverse-gains-after-hitting-record-state-owned-firms-fall-46998164/
Asian Equities Traded in the US as American Depositary Receipts Rise in Tuesday Trading,08:24:48 18/06/2024 pm IST,/quote/stock/BOQII-HOLDING-LIMITED-112977253/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-in-Tuesday-Trading-46994893/
HDFC Bank : PayZapp receives Celent Model Bank Award,11:37:08 18/06/2024 am IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-PayZapp-receives-Celent-Model-Bank-Award-46990166/
Asian Equities Traded in the US as American Depositary Receipts Open Week Lower in Monday Trading,08:20:22 17/06/2024 pm IST,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Open-Week-Lower-in-Monday-Trading-46986668/
AuSom Enterprise Issues Corporate Guarantee on Subsidiary's INR600 Million Loan,04:46:23 13/06/2024 pm IST,/quote/stock/AUSOM-ENTERPRISE-LIMITED-46728940/news/AuSom-Enterprise-Issues-Corporate-Guarantee-on-Subsidiary-s-INR600-Million-Loan-46966049/
Asian Equities Traded in the US as American Depositary Receipts Surge Higher in Wednesday Trading,08:16:27 12/06/2024 pm IST,/quote/stock/EASON-TECHNOLOGY-LIMITED-41713756/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Surge-Higher-in-Wednesday-Trading-46959127/
Asian Equities Traded in the US as American Depositary Receipts Rise Sharply in Wednesday Trading,08:11:25 05/06/2024 pm IST,/quote/stock/UXIN-LIMITED-44403618/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Rise-Sharply-in-Wednesday-Trading-46911258/
"Tech, Financial Stocks Lead Asian Equities Traded in the US as American Depositary Receipts Sharply Lower Tuesday",08:12:28 04/06/2024 pm IST,/quote/stock/ZAI-LAB-LIMITED-37797983/news/Tech-Financial-Stocks-Lead-Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Sharply-46901137/
Top Premarket Decliners,05:19:40 04/06/2024 pm IST,/quote/stock/NEWGENIVF-GROUP-LIMITED-168100973/news/Top-Premarket-Decliners-46899327/
Asian Equities Traded in the US as American Depositary Receipts Open Week Higher in Monday Trading,08:09:50 03/06/2024 pm IST,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Open-Week-Higher-in-Monday-Trading-46889230/
Asian Equities Traded in the US as American Depositary Receipts Trend Lower in Friday Trading,10:47:20 31/05/2024 pm IST,/quote/stock/XUNLEI-LIMITED-8456372/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Trend-Lower-in-Friday-Trading-46876931/
HDFC Bank Arm to Pick Minority Stake in TruBoard Technologies,12:27:24 31/05/2024 pm IST,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Arm-to-Pick-Minority-Stake-in-TruBoard-Technologies-46872114/
"Indian Equities Extend Losses, Weighed Down by Risk Aversion Ahead of Election Results",04:25:35 30/05/2024 pm IST,/quote/index/SENSEX-BSE30-7426/news/Indian-Equities-Extend-Losses-Weighed-Down-by-Risk-Aversion-Ahead-of-Election-Results-46863191/
Factbox-India central bank scrutiny of financial firms leads to restrictions,10:03:39 30/05/2024 am IST,/quote/stock/BANK-OF-BARODA-23320361/news/Factbox-India-central-bank-scrutiny-of-financial-firms-leads-to-restrictions-46858572/
Asian Equities Traded in the US as American Depositary Receipts Fall Sharply in Wednesday Trading,10:43:01 29/05/2024 pm IST,/quote/stock/MOGU-INC-47401270/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Fall-Sharply-in-Wednesday-Trading-46855168/
"INDIA STOCKS-Indian benchmarks fall most in three weeks; election, rate cut doubts weigh",03:48:02 29/05/2024 pm IST,/quote/stock/HINDALCO-INDUSTRIES-LIMIT-6493281/news/INDIA-STOCKS-Indian-benchmarks-fall-most-in-three-weeks-election-rate-cut-doubts-weigh-46850657/
"INDIA STOCKS-Indian shares fall as heavyweight financials, IT stocks drag",10:42:38 29/05/2024 am IST,/quote/index/SENSEX-BSE30-7426/news/INDIA-STOCKS-Indian-shares-fall-as-heavyweight-financials-IT-stocks-drag-46846805/
Asian Equities Traded in the US as American Depositary Receipts Open Week Slightly Lower in Tuesday Trading,08:21:39 28/05/2024 pm IST,/quote/stock/UXIN-LIMITED-44403618/news/Asian-Equities-Traded-in-the-US-as-American-Depositary-Receipts-Open-Week-Slightly-Lower-in-Tuesday-46842505/
"India's Reliance to buy Russian oil in roubles, sources say",04:50:21 28/05/2024 pm IST,/quote/index/S-P-GSCI-PETROLEUM-INDEX-46869201/news/India-s-Reliance-to-buy-Russian-oil-in-roubles-sources-say-46840171/
